ID,Name,Team,Pos,Role/Order,DH,Age,Arch,Trait1,Trait2,Trait3,TraitCount,Contact,Con.Timing,Con.Barrel,Power,Pow.Str,Pow.BatSpd,Pow.Elev,Disc,Disc.Eye,Disc.Restr,Speed,Spd.Sprint,Spd.Inst,Defense,def.Range,def.reaction,def.glove,def.ArmStr,def.ArmAcc,Max Stam,Cur Stam,Velo,Vel.ArmSpd,Vel.Decept,Control,Ctrl.Acc,Ctrl.Cmd,Move,Mov.Spin,Mov.Bite,Cur Hit Strk,Max Hit Strk,Cur OBP Strk,Max OBP Strk,Cur Scoreless Outs,Max Scoreless Outs,Recent Form
2.026E+11,Kevin Anderson,Team7,P,MR,No,29,Miller,Marathon Man,-,-,1,15,15,15,15,15,15,15,15,15,15,21,28,15,51,50,50,50,60,50,48,48,81,83,80,73,73,74,81,83,79,0,0,0,0,0,0,
2.026E+11,Joseph Wilson,Team7,P,MR,No,31,Fingers,-,-,-,0,15,15,15,15,15,15,15,15,15,15,16,18,15,51,50,50,50,60,50,46,46,74,74,75,82,75,89,74,74,74,0,0,0,0,0,0,
2.026E+11,Daniel Jones,Team7,C,Minors,No,19,Molina,-,-,-,0,51,46,57,46,49,45,45,51,53,49,45,45,45,56,41,57,67,63,61,85,85,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Hank Harris,Team7,3B,Minors,No,19,Boggs,Table Setter,-,-,1,64,58,71,45,45,47,45,62,57,67,45,45,45,48,49,69,45,55,45,67,67,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Babe Moore,Team7,SS,Minors,No,25,Zobrist,Platoon Punisher,-,-,1,50,45,55,55,60,48,58,52,55,50,51,45,57,45,45,55,45,45,47,75,75,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Joseph Johnson,Team7,2B,Minors,No,26,Zobrist,-,-,-,0,63,59,67,51,45,56,52,55,59,52,47,48,47,56,55,56,62,49,55,75,75,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Jim Jackson,Team7,LF,Minors,No,20,Rickey,-,-,-,0,56,60,52,51,46,63,45,63,64,62,68,68,69,54,61,50,56,45,45,78,78,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Lou Anderson,Team7,1B,Minors,No,23,Pujols,First Pitch Killer,-,-,1,56,62,50,65,70,61,65,67,69,66,45,45,45,51,40,57,59,56,57,84,84,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Eric Anderson,Team7,1B,Minors,Yes,18,Gehrig,-,-,-,0,60,57,63,62,59,63,64,48,46,51,45,45,45,49,47,45,53,50,45,75,75,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Ty Garcia,Team7,LF,Minors,No,22,Bonds,Gold Glover,-,-,1,63,65,61,73,71,74,74,61,62,61,53,51,56,54,47,45,57,53,63,67,67,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,James Gehrig,Team7,CF,Minors,No,25,Ichiro,-,-,-,0,67,71,64,45,45,47,45,51,45,57,65,63,67,61,66,69,59,55,61,84,84,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,David Rodriguez,Team7,RF,Minors,No,22,Dunn,-,-,-,0,45,45,45,60,61,51,69,65,65,65,45,45,45,48,54,45,45,45,45,74,74,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Justin Lewis,Team7,3B,Minors,No,25,Schmidt,Clutch,-,-,1,56,54,59,68,71,63,72,63,63,63,45,45,45,55,40,69,65,58,67,72,72,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Brian Griffey,Team7,SS,Minors,No,23,Ripken,-,-,-,0,53,45,61,55,54,54,59,53,53,54,45,45,45,56,44,73,63,66,56,65,65,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Lou Aaron,Team7,CF,Minors,No,22,Zobrist,-,-,-,0,50,53,48,55,50,62,53,52,53,52,56,62,51,61,69,61,59,48,64,72,72,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Mark Davis,Team7,P,Minors,No,27,Pedro,Marathon Man,-,-,1,15,15,15,15,15,15,15,15,15,15,20,25,15,51,50,50,50,60,50,80,80,57,58,57,61,60,63,66,70,63,0,0,0,0,0,0,
2.026E+11,James Thomas,Team7,P,Minors,No,20,Lincecum,-,-,-,0,15,15,15,15,15,15,15,15,15,15,20,25,15,51,50,50,50,60,50,78,78,69,72,67,57,58,57,62,68,57,0,0,0,0,0,0,
2.026E+11,Cy Bonds,Team7,P,Minors,No,28,Lincecum,Rubber Arm,-,-,1,15,15,15,15,15,15,15,15,15,15,22,30,15,51,50,50,50,60,50,78,78,58,49,67,50,46,55,67,71,64,0,0,0,0,0,0,
2.026E+11,Kevin Lewis,Team7,P,Minors,No,18,Wakefield,Escape Artist,-,-,1,15,15,15,15,15,15,15,15,15,15,20,25,15,51,50,50,50,60,50,95,95,45,45,45,49,45,53,61,45,77,0,0,0,0,0,0,
2.026E+11,Thomas Ripken,Team7,P,Minors,No,19,Buehrle,-,-,-,0,15,15,15,15,15,15,15,15,15,15,12,10,15,51,50,50,50,60,50,92,92,59,56,62,58,57,59,49,53,46,0,0,0,0,0,0,
2.026E+11,Brian Sanchez,Team7,P,Minors,No,24,Rivera,-,-,-,0,15,15,15,15,15,15,15,15,15,15,22,30,15,51,50,50,50,60,50,20,20,61,71,52,59,62,56,70,64,76,0,0,0,0,0,0,
2.026E+11,Joshua Johnson,Team7,P,Minors,No,23,Gagne,Ice in the Veins,-,-,1,15,15,15,15,15,15,15,15,15,15,22,29,15,51,50,50,50,60,50,22,22,59,64,55,57,53,61,62,63,62,0,0,0,0,0,0,
2.026E+11,Mickey Lopez,Team7,P,Minors,No,21,Chapman,Marathon Man,-,-,1,15,15,15,15,15,15,15,15,15,15,15,16,15,51,50,50,50,60,50,29,29,68,73,64,45,45,45,45,45,45,0,0,0,0,0,0,
2.026E+11,William Bonds,Team7,P,Minors,No,21,Fingers,Lights Out,-,-,1,15,15,15,15,15,15,15,15,15,15,19,23,15,51,50,50,50,60,50,47,47,51,49,53,55,62,48,62,57,68,0,0,0,0,0,0,
2.026E+11,Nicholas Brown,Team7,P,Minors,No,25,Hader,-,-,-,0,15,15,15,15,15,15,15,15,15,15,17,20,15,51,50,50,50,60,50,48,48,68,72,65,50,51,50,61,67,56,0,0,0,0,0,0,
2.026E+11,Mark Anderson,Team7,P,Minors,No,20,Fingers,-,-,-,0,15,15,15,15,15,15,15,15,15,15,14,13,15,51,50,50,50,60,50,56,56,52,53,51,56,56,57,51,49,54,0,0,0,0,0,0,
2.026E+11,Tyler Martin,Team7,P,Minors,No,22,Miller,Rubber Arm,-,-,1,15,15,15,15,15,15,15,15,15,15,19,23,15,51,50,50,50,60,50,56,56,60,56,64,54,45,63,76,75,78,0,0,0,0,0,0,
2.026E+11,Steven Griffey,Team7,P,Minors,No,24,Hader,Lights Out,-,-,1,15,15,15,15,15,15,15,15,15,15,16,17,15,51,50,50,50,60,50,55,55,63,69,58,51,46,57,58,66,51,0,0,0,0,0,0,
2.026E+11,Nolan Brown,Team8,RF,3,No,31,Gwynn,-,-,-,0,84,88,81,46,49,46,45,82,94,70,63,58,68,69,64,58,75,65,72,77,77,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Hank Clark,Team8,SS,5,No,20,Jeter,Launch Angle God,-,-,1,80,91,70,60,64,64,54,72,82,62,74,76,73,71,81,45,67,66,69,85,85,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Jonathan Martinez,Team8,1B,6,No,27,Keith,Clutch,-,-,1,76,77,75,63,62,63,64,75,77,74,45,45,45,67,46,82,85,74,71,71,71,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Kevin Ripken,Team8,CF,7,No,25,Lofton,-,-,-,0,78,81,75,58,49,69,58,77,82,73,92,90,94,82,96,81,87,70,59,82,82,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Lou Rodriguez,Team8,RF,1,Yes,26,Gwynn,-,-,-,0,94,94,95,53,63,50,48,73,67,79,65,62,69,67,66,59,70,65,70,72,72,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Andrew Bonds,Team8,C,4,No,27,Bench,-,-,-,0,66,63,70,80,85,76,80,74,75,74,45,45,45,67,48,50,72,80,82,71,71,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,James White,Team8,3B,9,No,28,Boggs,-,-,-,0,89,90,89,60,57,66,59,89,89,90,48,51,45,69,60,82,83,73,56,75,75,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Zachary White,Team8,LF,8,No,31,Williams,-,-,-,0,85,79,92,82,81,91,74,82,85,80,45,45,45,54,42,59,61,64,59,85,85,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Daniel Gonzalez,Team8,SS,Bench,No,30,Jeter,-,-,-,0,79,84,75,61,69,71,45,62,61,63,72,67,78,68,67,60,69,71,68,82,82,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Jackie Garcia,Team8,C,Bench,No,23,Bench,-,-,-,0,72,73,71,74,75,76,72,75,72,78,45,45,45,72,46,68,85,90,82,74,74,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Robert Lewis,Team8,2B,2,No,29,Alomar,Unfazed,-,-,1,76,79,74,65,69,69,58,73,74,72,78,77,79,77,78,78,78,75,77,75,75,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Kevin Mays,Team8,CF,Bench,No,26,Lofton,-,-,-,0,80,76,84,50,55,52,45,74,73,76,87,84,91,71,82,88,72,64,56,70,70,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Daniel Martin,Team8,1B,Bench,No,24,Keith,Unfazed,Platoon Punisher,-,2,73,75,71,64,67,72,54,69,72,67,49,54,45,65,47,87,83,64,71,74,74,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Thomas Moore,Team8,P,SP1,No,28,Wakefield,-,-,-,0,15,15,15,15,15,15,15,15,15,15,14,13,15,51,50,50,50,60,50,95,95,50,45,56,62,66,59,67,45,90,0,0,0,0,0,0,
2.026E+11,Cy Walker,Team8,P,SP2,No,27,Wakefield,-,-,-,0,15,15,15,15,15,15,15,15,15,15,13,11,15,51,50,50,50,60,50,95,95,48,45,52,64,57,71,72,45,99,0,0,0,0,0,0,
2.026E+11,Steven Ramirez,Team8,P,SP3,No,28,R.Johnson,Marathon Man,-,-,1,15,15,15,15,15,15,15,15,15,15,14,14,15,51,50,50,50,60,50,85,85,88,90,86,74,67,82,87,84,90,0,0,0,0,0,0,
2.026E+11,Robert Smith,Team8,P,SP4,No,34,Gibson,-,-,-,0,15,15,15,15,15,15,15,15,15,15,15,15,15,51,50,50,50,60,50,95,95,83,84,83,88,84,92,79,78,81,0,0,0,0,0,0,
2.026E+11,Mark Brown,Team8,P,SP5,No,26,Pedro,Pitch to Contact,-,-,1,15,15,15,15,15,15,15,15,15,15,15,16,15,51,50,50,50,60,50,80,80,78,85,71,77,76,78,87,78,96,0,0,0,0,0,0,
2.026E+11,Willie Garcia,Team8,P,CL,No,26,Rivera,Escape Artist,-,-,1,15,15,15,15,15,15,15,15,15,15,21,28,15,51,50,50,50,60,50,16,16,78,74,82,88,88,88,77,73,82,0,0,0,0,0,0,
2.026E+11,Eric Garcia,Team8,P,SU,No,32,Chapman,-,-,-,0,15,15,15,15,15,15,15,15,15,15,19,23,15,51,50,50,50,60,50,23,23,91,99,84,54,48,60,76,83,70,0,0,0,0,0,0,
2.026E+11,Eric Lee,Team8,P,SU,No,30,Rivera,Escape Artist,Groundball Guru,-,2,15,15,15,15,15,15,15,15,15,15,20,25,15,51,50,50,50,60,50,28,28,73,80,66,89,89,90,94,94,95,0,0,0,0,0,0,
2.026E+11,Steven Johnson,Team8,P,LR,No,25,Fingers,Lights Out,Groundball Guru,-,2,15,15,15,15,15,15,15,15,15,15,13,12,15,51,50,50,50,60,50,58,58,80,79,81,89,87,92,70,73,67,0,0,0,0,0,0,
2.026E+11,Ty Griffey,Team8,P,LR,No,24,Fingers,Marathon Man,-,-,1,15,15,15,15,15,15,15,15,15,15,17,19,15,51,50,50,50,60,50,49,49,74,68,80,85,90,80,78,80,77,0,0,0,0,0,0,
2.026E+11,Joshua Hernandez,Team8,P,MR,No,22,Hader,-,-,-,0,15,15,15,15,15,15,15,15,15,15,22,29,15,51,50,50,50,60,50,60,60,87,92,82,66,64,68,82,88,77,0,0,0,0,0,0,
2.026E+11,Justin Lee,Team8,P,MR,No,29,Hader,-,-,-,0,15,15,15,15,15,15,15,15,15,15,21,28,15,51,50,50,50,60,50,49,49,88,86,91,66,62,70,81,89,73,0,0,0,0,0,0,
2.026E+11,Justin Gwynn,Team8,P,MR,No,19,Miller,Putaway Pitcher,Escape Artist,-,2,15,15,15,15,15,15,15,15,15,15,16,18,15,51,50,50,50,60,50,46,46,78,80,76,71,72,71,85,87,83,0,0,0,0,0,0,
2.026E+11,Richard White,Team8,CF,Minors,No,20,Lofton,Unfazed,-,-,1,63,65,62,46,45,50,45,60,56,65,60,56,65,50,56,64,51,45,45,86,86,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Eric Smith,Team8,RF,Minors,No,24,Ruth,-,-,-,0,58,55,62,57,55,63,53,59,67,52,45,45,45,49,42,45,45,63,57,64,64,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Lou Ripken,Team8,SS,Minors,No,18,Ozzie,Speed Demon,-,-,1,59,55,63,45,45,45,45,59,62,57,64,66,63,64,67,80,61,61,71,70,70,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,William Ripken,Team8,C,Minors,No,19,Mauer,First Pitch Killer,-,-,1,62,63,62,54,55,46,61,57,61,53,45,45,45,51,44,45,53,53,62,71,71,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,John Williams,Team8,2B,Minors,No,20,Kent,Unfazed,-,-,1,59,58,61,64,69,70,54,48,51,45,45,45,45,46,43,60,50,45,48,73,73,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Willie Hernandez,Team8,RF,Minors,Yes,20,Ruth,Table Setter,-,-,1,58,53,63,62,61,66,60,62,65,59,45,45,45,44,40,45,45,50,45,78,78,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Nolan Ramirez,Team8,LF,Minors,No,18,Bonds,Gold Glover,-,-,1,58,56,60,63,57,71,63,60,59,61,48,47,49,52,44,45,63,50,51,72,72,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Daniel Martin,Team8,2B,Minors,No,25,Alomar,Speed Demon,-,-,1,57,56,58,45,45,45,45,64,60,69,55,45,65,50,47,57,58,48,45,75,75,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Robert Lewis,Team8,LF,Minors,No,24,Bonds,Gold Glover,Platoon Punisher,-,2,55,51,60,61,73,52,59,65,70,61,53,53,53,51,55,48,51,52,45,86,86,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Steven Walker,Team8,C,Minors,No,21,Zobrist,Launch Angle God,-,-,1,54,54,54,51,45,53,55,50,45,55,45,45,46,49,41,51,55,54,51,72,72,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Babe Brown,Team8,3B,Minors,No,18,Brett,-,-,-,0,64,65,63,51,48,52,54,54,51,58,45,45,45,52,47,61,52,56,58,67,67,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Eric Garcia,Team8,1B,Minors,No,18,Keith,First Pitch Killer,-,-,1,59,63,55,50,53,53,45,56,58,55,45,45,45,56,40,57,75,51,56,76,76,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,Joseph Ruth,Team8,SS,Minors,No,18,Ichiro,Table Setter,-,-,1,60,68,52,45,45,45,45,52,50,55,61,62,61,64,70,59,59,55,75,83,83,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,
2.026E+11,William Wilson,Team8,P,Minors,No,22,Ryan,Putaway Pitcher,-,-,1,15,15,15,15,15,15,15,15,15,15,15,15,15,51,50,50,50,60,50,92,92,64,75,54,47,45,49,59,59,60,0,0,0,0,0,0,
2.026E+11,Jacob Moore,Team8,P,Minors,No,23,Buehrle,Putaway Pitcher,-,-,1,15,15,15,15,15,15,15,15,15,15,19,23,15,51,50,50,50,60,50,92,92,46,48,45,62,63,61,54,47,62,0,0,0,0,0,0,
2.026E+11,Jackie Ramirez,Team8,P,Minors,No,24,Pedro,Rubber Arm,-,-,1,15,15,15,15,15,15,15,15,15,15,13,11,15,51,50,50,50,60,50,80,80,63,65,62,51,47,55,64,64,65,0,0,0,0,0,0,
2.026E+11,Mark Bonds,Team8,P,Minors,No,18,Ryan,Rubber Arm,-,-,1,15,15,15,15,15,15,15,15,15,15,20,25,15,51,50,50,50,60,50,92,92,65,68,62,49,45,53,54,64,45,0,0,0,0,0,0,
2.026E+11,Anthony Anderson,Team8,P,Minors,No,22,Ryan,Groundball Guru,-,-,1,15,15,15,15,15,15,15,15,15,15,14,14,15,51,50,50,50,60,50,92,92,61,69,54,46,45,48,59,61,57,0,0,0,0,0,0,
2.026E+11,Tyler Lee,Team8,P,Minors,No,23,Rivera,-,-,-,0,15,15,15,15,15,15,15,15,15,15,16,17,15,51,50,50,50,60,50,28,28,58,60,56,64,60,69,63,58,69,0,0,0,0,0,0,
2.026E+11,Nicholas Harris,Team8,P,Minors,No,21,Gagne,-,-,-,0,15,15,15,15,15,15,15,15,15,15,18,21,15,51,50,50,50,60,50,19,19,55,56,54,62,55,69,60,56,64,0,0,0,0,0,0,
2.026E+11,Thomas Garcia,Team8,P,Minors,No,22,Rivera,Lights Out,-,-,1,15,15,15,15,15,15,15,15,15,15,16,17,15,51,50,50,50,60,50,17,17,58,56,61,73,69,78,62,57,68,0,0,0,0,0,0,
2.026E+11,Cy Hernandez,Team8,P,Minors,No,25,Fingers,Lights Out,-,-,1,15,15,15,15,15,15,15,15,15,15,14,14,15,51,50,50,50,60,50,50,50,53,54,53,66,66,67,51,46,57,0,0,0,0,0,0,
2.026E+11,Willie Moore,Team8,P,Minors,No,21,Miller,Lights Out,-,-,1,15,15,15,15,15,15,15,15,15,15,16,17,15,51,50,50,50,60,50,56,56,66,65,67,51,47,56,70,75,65,0,0,0,0,0,0,
2.026E+11,Nicholas Gwynn,Team8,P,Minors,No,29,Hader,Lights Out,Groundball Guru,-,2,15,15,15,15,15,15,15,15,15,15,20,26,15,51,50,50,50,60,50,40,40,58,65,52,45,45,45,63,82,45,0,0,0,0,0,0,
2.026E+11,Kevin Gonzalez,Team8,P,Minors,No,22,Miller,-,-,-,0,15,15,15,15,15,15,15,15,15,15,18,22,15,51,50,50,50,60,50,56,56,64,70,58,53,48,58,59,58,60,0,0,0,0,0,0,
2.026E+11,Andrew White,Team8,P,Minors,No,23,Fingers,-,-,-,0,15,15,15,15,15,15,15,15,15,15,18,22,15,51,50,50,50,60,50,56,56,54,57,51,65,67,63,65,72,58,0,0,0,0,0,0,
